Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-11 14:39:53.233516	,313	,1.1108,	0.0000,	0.0000
2024-04-11 14:39:53.243529	,314	,1.0653,	0.0000,	0.0000
2024-04-11 14:39:53.250053	,315	,1.1423,	0.0000,	0.0000
2024-04-11 14:39:53.259113	,316	,1.1394,	0.0000,	0.0000
2024-04-11 14:39:53.265119	,317	,1.0481,	0.0000,	0.0000
2024-04-11 14:39:53.276640	,318	,1.1348,	0.0000,	0.0000
2024-04-11 14:39:53.284157	,319	,1.1402,	0.0000,	0.0000
2024-04-11 14:39:53.292187	,320	,1.1662,	0.0000,	0.0000
2024-04-11 14:39:53.308830	,321	,1.2582,	0.0000,	0.0000
2024-04-11 14:39:53.319542	,322	,1.1383,	0.0000,	0.0000
2024-04-11 14:39:53.328549	,323	,1.1013,	0.0000,	0.0000
2024-04-11 14:39:53.339559	,324	,1.1389,	0.0000,	0.0000
2024-04-11 14:39:53.348077	,325	,1.2413,	0.0000,	0.0000
2024-04-11 14:39:53.357592	,326	,1.1396,	0.0000,	0.0000
2024-04-11 14:39:53.364099	,327	,1.2711,	0.0000,	0.0000
2024-04-11 14:39:53.373111	,328	,1.1749,	0.0000,	0.0000
2024-04-11 14:39:53.379125	,329	,1.1385,	0.0000,	0.0000
2024-04-11 14:39:53.709757	,330	,1.1783,	0.0000,	0.0000
2024-04-11 14:39:53.718262	,331	,1.1307,	0.0000,	0.0000
2024-04-11 14:39:53.729194	,332	,1.1556,	0.0000,	0.0000
2024-04-11 14:39:53.738223	,333	,1.2019,	0.0000,	0.0000
2024-04-11 14:39:53.748202	,334	,1.1113,	0.0000,	0.0000
2024-04-11 14:39:53.757534	,335	,1.0673,	0.0000,	0.0000
2024-04-11 14:39:53.765539	,336	,1.0894,	0.0000,	0.0000
2024-04-11 14:39:53.774376	,337	,1.1278,	0.0000,	0.0000
2024-04-11 14:39:53.782393	,338	,1.1777,	0.0000,	0.0000
2024-04-11 14:39:53.791637	,339	,1.0895,	0.0000,	0.0000
2024-04-11 14:39:53.798649	,340	,1.0119,	0.0000,	0.0000
2024-04-11 14:39:53.810662	,341	,1.0551,	0.0000,	0.0000
2024-04-11 14:39:53.819684	,342	,1.1130,	0.0000,	0.0000
2024-04-11 14:39:53.829191	,343	,1.2214,	0.0000,	0.0000
2024-04-11 14:39:53.835194	,344	,1.1048,	0.0000,	0.0000
2024-04-11 14:39:53.846730	,345	,1.1076,	0.0000,	0.0000
2024-04-11 14:39:53.855248	,346	,1.1270,	0.0000,	0.0000
2024-04-11 14:39:53.864808	,347	,1.2055,	0.0000,	0.0000
2024-04-11 14:39:53.876333	,348	,1.0715,	0.0000,	0.0000
2024-04-11 14:39:53.887380	,349	,1.1973,	0.0000,	0.0000
2024-04-11 14:39:53.897393	,350	,1.0913,	0.0000,	0.0000
2024-04-11 14:39:53.909984	,351	,1.1059,	0.0000,	0.0000
2024-04-11 14:39:53.917494	,352	,1.2003,	0.0000,	0.0000
2024-04-11 14:39:53.928484	,353	,1.0565,	0.0000,	0.0000
2024-04-11 14:39:53.938996	,354	,1.1440,	0.0000,	0.0000
2024-04-11 14:39:53.946502	,355	,1.0964,	0.0000,	0.0000
2024-04-11 14:39:53.953014	,356	,1.0992,	0.0000,	0.0000
2024-04-11 14:39:53.964201	,357	,1.0361,	0.0000,	0.0000
2024-04-11 14:39:53.973359	,358	,1.1513,	0.0000,	0.0000
2024-04-11 14:39:53.983373	,359	,1.0878,	0.0000,	0.0000
2024-04-11 14:39:54.326546	,360	,1.1534,	0.0000,	0.0000
2024-04-11 14:39:54.337948	,361	,1.1080,	0.0000,	0.0000
2024-04-11 14:39:54.345048	,362	,1.1433,	0.0000,	0.0000
2024-04-11 14:39:54.357202	,363	,1.1804,	0.0000,	0.0000
2024-04-11 14:39:54.364205	,364	,1.1232,	0.0000,	0.0000
2024-04-11 14:39:54.373220	,365	,1.2523,	0.0000,	0.0000
2024-04-11 14:39:54.381237	,366	,1.1016,	0.0000,	0.0000
2024-04-11 14:39:54.390264	,367	,1.1686,	0.0000,	0.0000
2024-04-11 14:39:54.397334	,368	,1.1238,	0.0000,	0.0000
2024-04-11 14:39:54.409629	,369	,1.0733,	0.0000,	0.0000
2024-04-11 14:39:54.416549	,370	,1.1767,	0.0000,	0.0000
2024-04-11 14:39:54.426570	,371	,1.1300,	0.0000,	0.0000
2024-04-11 14:39:54.434102	,372	,1.1328,	0.0000,	0.0000
